ID,place_id,afe_find_id,Location,Status,Denomination,Issuer,Mint,Date,References,Remarks,Bibliography
11987,1770,3159,"Haynrode, HaynrodeDenominationMünzeIssuerNicht näher zuweisbarMintMünzstätte nicht bekanntBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1138, 3 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11987












","




Detailed Result








































ID: 11987


Name
Value


ID11987LocationHaynrode, Haynrode",Münze,Nicht näher zuweisbar,"Münzstätte nicht bekanntBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1138, 3 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11987













","






Detailed Result








































ID: 11987


Name
Value


ID11987LocationHaynrode, HaynrodeDenominationMünzeIssuerNicht näher zuweisbarMintMünzstätte nicht bekanntBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1138, 3 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11987













",,"



Detailed Result








































ID: 11987


Name
Value


ID11987LocationHaynrode, HaynrodeDenominationMünzeIssuerNicht näher zuweisbarMintMünzstätte nicht bekannt","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1138, 3"
11988,1771,3160,"Kirchohmfeld, Kirchohmfeld (Hortfund)DenominationAEIssuerNicht näher zuweisbarMintMünzstätte nicht bekanntDate2. Jh.BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1139, 1ff. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11988












","




Detailed Result








































ID: 11988


Name
Value


ID11988LocationKirchohmfeld, Kirchohmfeld (Hortfund)",AE,Nicht näher zuweisbar,Münzstätte nicht bekannt,"2. Jh.BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1139, 1ff. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11988













",,"



Detailed Result








































ID: 11988


Name
Value


ID11988LocationKirchohmfeld, Kirchohmfeld (Hortfund)DenominationAEIssuerNicht näher zuweisbarMintMünzstätte nicht bekanntDate2. Jh.","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1139, 1ff."
11989,1772,3161,"Teistungen, Teistunge",Official,Aureus,Elagabalus,Roma,218-222,"RIC 4.2, 151 (b/d)Secondary treatmentPiercedWeight6BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1140, 1 Laser Fundmünzen, Die römischen und frühbyzantinischen Fundmünzen auf dem Gebiet der DDR. Schriften zur Ur- und Frühgeschichte 28 (Berlin 1980), 292 CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-02-5/1.1 Werner, Skelettgräbergruppe Hassleben-Leuna, Zur mitteldeutschen Skelettgräbergruppe Hassleben-Leuna. Zur Herkunft der ingentia auxilia Germanorum des gallischen Sonderreiches in den Jahren 259–274 n. Chr, in: H. Beumann (Hrsg.), Festschrift für Walter Schlesinger: Mitteldeutsche Forschungen 74/I (Köln 1973) 1–30, 27, Nr. 3 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11989













","



Detailed Result








































ID: 11989


Name
Value


ID11989LocationTeistungen, TeistungenStatusOfficialDenominationAureusIssuerElagabalusMintRomaDate218-222ReferencesRIC 4.2, 151 (b/d)Secondary treatmentPiercedWeight6","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1140, 1 Laser Fundmünzen, Die römischen und frühbyzantinischen Fundmünzen auf dem Gebiet der DDR. Schriften zur Ur- und Frühgeschichte 28 (Berlin 1980), 292 CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-02-5/1.1 Werner, Skelettgräbergruppe Hassleben-Leuna, Zur mitteldeutschen Skelettgräbergruppe Hassleben-Leuna. Zur Herkunft der ingentia auxilia Germanorum des gallischen Sonderreiches in den Jahren 259–274 n. Chr, in: H. Beumann (Hrsg.), Festschrift für Walter Schlesinger: Mitteldeutsche Forschungen 74/I (Köln 1973) 1–30, 27, Nr. 3"
11990,1773,3162,"Erfurt (Innenstadt), Erfurt (Innenstadt",Official,Denarius,Antoninus Pius,Roma,"138-161BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1141, 1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11990













",,"



Detailed Result








































ID: 11990


Name
Value


ID11990LocationErfurt (Innenstadt), Erfurt (Innenstadt)StatusOfficialDenominationDenariusIssuerAntoninus PiusMintRomaDate138-161","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1141, 1"
11991,1773,3163,"Erfurt (Innenstadt), Erfurt (Innenstadt) (Grabfund",Imitation,Tremissis,Iustinianus I.,Irreguläre Münzstätte,(527-565),"BMC Byzantine I, wie 22-24 MIB 1, wie 19/41Peculiarities of productionHybrid","Von Laser/Stribrny als barbarisierte Nachprägung ausgewiesen: ""Barb. Tre. von unsicherer Zuweisung.""

Die aus dem FMRD-Band übernommene Inventarnummer ist offenbar falsch: Unter dieser Nummer liegt nach Angabe des Museums eine Plattenfibel mit Almandineinlagen.Weight1.52","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1142, 1CollectionStadtmuseum ErfurtInventory NumberMErfurt V 3378"
11992,1774,3164,"Erfurt-Bischleben, Erfurt-Bischlebe",Official,Sestertius,Antoninus Pius,Roma,"153-156Weight24.29BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1143, 1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11992













",,"



Detailed Result








































ID: 11992


Name
Value


ID11992LocationErfurt-Bischleben, Erfurt-BischlebenStatusOfficialDenominationSestertiusIssuerAntoninus PiusMintRomaDate153-156Weight24.29","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1143, 1"
11993,1774,3165,"Erfurt-Bischleben, Erfurt-Bischleben (Hortfund",Official,Antoninianus,Claudius II.,Münzstätte nicht bekannt,"268-270BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1144, 1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11993













",,"



Detailed Result








































ID: 11993


Name
Value


ID11993LocationErfurt-Bischleben, Erfurt-Bischleben (Hortfund)StatusOfficialDenominationAntoninianusIssuerClaudius II.MintMünzstätte nicht bekanntDate268-270","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1144, 1"
11994,1774,3165,"Erfurt-Bischleben, Erfurt-Bischleben (Hortfund",Official,Follis,Constantinus II.,Münzstätte nicht bekannt,"337-340BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1144, 2-3 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11994













",,"



Detailed Result








































ID: 11994


Name
Value


ID11994LocationErfurt-Bischleben, Erfurt-Bischleben (Hortfund)StatusOfficialDenominationFollisIssuerConstantinus II.MintMünzstätte nicht bekanntDate337-340","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1144, 2-3"
11995,1774,3165,"Erfurt-Bischleben, Erfurt-Bischleben (Hortfund",Official,AE,Constantius II.,Münzstätte nicht bekannt,"337-361BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1144, 5 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11995













",,"



Detailed Result








































ID: 11995


Name
Value


ID11995LocationErfurt-Bischleben, Erfurt-Bischleben (Hortfund)StatusOfficialDenominationAEIssuerConstantius II.MintMünzstätte nicht bekanntDate337-361","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1144, 5"
11996,1774,3166,"Erfurt-Bischleben, Erfurt-Bischleben (Grabfunde",Official,Tremissis,Iustinianus I.,Constantinopolis,527-565,"MIB 1, 19 BMC Byzantine I, 22-25Mint mark-/-//CONOBBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1145, 1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11996













","



Detailed Result








































ID: 11996


Name
Value


ID11996LocationErfurt-Bischleben, Erfurt-Bischleben (Grabfunde)StatusOfficialDenominationTremissisIssuerIustinianus I.MintConstantinopolisDate527-565ReferencesMIB 1, 19 BMC Byzantine I, 22-25Mint mark-/-//CONOB","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1145, 1"
11997,1774,3166,"Erfurt-Bischleben, Erfurt-Bischleben (Grabfunde",Imitation,Solidus,Iustinianus I.,Irreguläre Münzstätte,(527-565),"MIB 1, wie ?",Von Laser/Stribrny als barbarisierte Nachprägung ausgewiesen.,"FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1145, 2"
11998,1775,3167,"Erfurt-Gispersleben, Erfurt-Gisperslebe",Official,Denarius,Republik,Narbo,"113-109 v. Chr.Peculiarities of productionSerratusWeight3.32BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1146, 1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11998













",,"



Detailed Result








































ID: 11998


Name
Value


ID11998LocationErfurt-Gispersleben, Erfurt-GisperslebenStatusOfficialDenominationDenariusIssuerRepublikMintNarboDate113-109 v. Chr.Peculiarities of productionSerratusWeight3.32","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1146, 1"
11999,1775,3167,"Erfurt-Gispersleben, Erfurt-Gisperslebe",Imitation,Denarius,Augustus,Lugdunum,"2 v. Chr. - 4 n. Chr.BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1146, 2 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=11999













",,"



Detailed Result








































ID: 11999


Name
Value


ID11999LocationErfurt-Gispersleben, Erfurt-GisperslebenStatusImitationDenominationDenariusIssuerAugustusMintLugdunumDate2 v. Chr. - 4 n. Chr.","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1146, 2"
12000,1775,3167,"Erfurt-Gispersleben, Erfurt-Gisperslebe",Official,Aureus,Lucius Verus,Roma,164-165,"RIC 3, 531",Die Münze war ehemals im Besitz eines gewissen Dr. Ballermann und gilt nun als verschollen.,"FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1146, 3 Laser Fundmünzen, Die römischen und frühbyzantinischen Fundmünzen auf dem Gebiet der DDR. Schriften zur Ur- und Frühgeschichte 28 (Berlin 1980), 295"
12001,1775,3167,"Erfurt-Gispersleben, Erfurt-Gisperslebe",Official,AE,Commodus,Münzstätte nicht bekannt,"172-192BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1146, 4 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12001













",,"



Detailed Result








































ID: 12001


Name
Value


ID12001LocationErfurt-Gispersleben, Erfurt-GisperslebenStatusOfficialDenominationAEIssuerCommodusMintMünzstätte nicht bekanntDate172-192","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1146, 4"
12002,1767,3168,"Weimar, Weima",Official,Antoninianus,Diocletianus,Münzstätte nicht bekannt,"284-307BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1147, 1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12002













",,"



Detailed Result








































ID: 12002


Name
Value


ID12002LocationWeimar, WeimarStatusOfficialDenominationAntoninianusIssuerDiocletianusMintMünzstätte nicht bekanntDate284-307","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1147, 1"
12003,1767,3169,"Weimar, Weimar (Grabfunde",Official,Silber,Süddeutsche Kelten,Münzstätte nicht bekannt,"1. u. 2. Drittel 1. Jh. v. Chr.Secondary treatmentPiercedBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1148, 1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12003













",,"



Detailed Result








































ID: 12003


Name
Value


ID12003LocationWeimar, Weimar (Grabfunde)StatusOfficialDenominationSilberIssuerSüddeutsche KeltenMintMünzstätte nicht bekanntDate1. u. 2. Drittel 1. Jh. v. Chr.Secondary treatmentPierced","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1148, 1"
12004,1767,3169,"Weimar, Weimar (Grabfunde",Official,Solidus,Theodosius I.,Mediolanum,383-393,"RIC 9, 8 (b) / 20 (b)Secondary treatmentSuspension loopMint markM/D//COMWeight4.67BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1148, 2 Werner, Grabfunde, Münzdatierte austrasische Grabfunde. Leipzig 1935. Germanische Denkmäler der Völkerwanderungszeit, Bd. 3 (Berlin 1935), Taf. I Nr. 2 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12004













","



Detailed Result








































ID: 12004


Name
Value


ID12004LocationWeimar, Weimar (Grabfunde)StatusOfficialDenominationSolidusIssuerTheodosius I.MintMediolanumDate383-393ReferencesRIC 9, 8 (b) / 20 (b)Secondary treatmentSuspension loopMint markM/D//COMWeight4.67","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1148, 2 Werner, Grabfunde, Münzdatierte austrasische Grabfunde. Leipzig 1935. Germanische Denkmäler der Völkerwanderungszeit, Bd. 3 (Berlin 1935), Taf. I Nr. 2"
12005,1767,3169,"Weimar, Weimar (Grabfunde",Official,Solidus,Valentinianus III.,Ravenna,426-455,"RIC 10, 2010/2011/2018/2019/2024 Coh., 19Secondary treatmentSuspension loopMint markR/V//COMOB","Nicht, wie im FMRD-Band angegeben, DOC Nr. 835.Weight4.35 Diameter22
","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1148, 3 Werner, Grabfunde, Münzdatierte austrasische Grabfunde. Leipzig 1935. Germanische Denkmäler der Völkerwanderungszeit, Bd. 3 (Berlin 1935), Taf. I Nr. 3 FMRD X / XIII, Die Fun"
12006,1767,3169,"Weimar, Weimar (Grabfunde",Imitation,Solidus,Zeno,Irreguläre Münzstätte,(474-491),"Sab., wie 1 RIC 10, wie 910Secondary treatmentSuspension loopMint mark-/-//COHO·","



Detailed Result








































ID: 12006


Name
Value


ID12006LocationWeimar, Weimar (Grabfunde)StatusImitationDenominationSolidusIssuerZenoMintIrreguläre MünzstätteDate(474-491)ReferencesSab., wie 1 RIC 10, wie 910Secondary treatmentSuspension loopMint mark-/-//COHO·Obv./Rev.Stark barbarisierte Legenden.
Obv.: etwa VN ZENO REN PAVFC
Rev.: zum Teil keine Buchstaben des lateinischen AlphabetsWeight4.3 Diameter22
","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1148, 4 Werner, Grabfunde, Münzdatierte austrasische Grabfunde. Leipzig 1935. Germanische Denkmäler der Völkerwanderungszeit, Bd. 3 (Berlin 1935), Taf. I Nr. 7 FMRD X / XIII, Die Fun"
12007,1767,3169,"Weimar, Weimar (Grabfunde",Imitation,Tremissis,Zeno,Mediolanum,(476-491),"RIC 10, wie 3607/3613/3614Secondary treatmentSuspension loopMint mark-/-/COMOB","Von Laser/Stribrny als barbarisierte Nachprägung ausgewiesen. Zur Datierung beachte den Hinweis im RIC (S. 216): ""It is possible that imitations continued to be produced after Zeno's death.""

Als Vorbild hat wahrscheinlich ein in Mediolanum geprägter Tremissis gedient, da auf den in Ravenna und Rom geprägten Münzen keine Ligaturen auftreten.Weight2.3","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1148, 5 Werner, Grabfunde, Münzdatierte austrasische Grabfunde. Leipzig 1935. Germanische Denkmäler der Völkerwanderungszeit, Bd. 3 (Berlin 1935), Taf I. Nr. 5"
12008,1776,3170,"Meuselwitz, Meuselwit",Official,Solidus,Valentinianus III.,Ravenna,426-455,"Coh., 19 RIC 10, 2010/2011/2018/2019/2024Mint markR/V//COMOBBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1149, 1 CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-01-1/1.1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12008













","



Detailed Result








































ID: 12008


Name
Value


ID12008LocationMeuselwitz, MeuselwitzStatusOfficialDenominationSolidusIssuerValentinianus III.MintRavennaDate426-455ReferencesCoh., 19 RIC 10, 2010/2011/2018/2019/2024Mint markR/V//COMOB","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1149, 1 CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-01-1/1.1"
12009,1777,3171,"Pölzig, Pölzi",Official,Münze,Diocletianus,Münzstätte nicht bekannt,"284-306BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1150, 1ff. 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12009













",,"



Detailed Result








































ID: 12009


Name
Value


ID12009LocationPölzig, PölzigStatusOfficialDenominationMünzeIssuerDiocletianusMintMünzstätte nicht bekanntDate284-306","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1150, 1ff."
12010,1779,3173,"Grosseutersdorf, Grosseutersdor",Official,Sestertius,Antoninus Pius,Roma,"nach 141BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1152, 1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12010













",,"



Detailed Result








































ID: 12010


Name
Value


ID12010LocationGrosseutersdorf, GrosseutersdorfStatusOfficialDenominationSestertiusIssuerAntoninus PiusIssued forDiva Faustina IMintRomaDatenach 141","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1152, 1"
12011,1780,3174,"Hirschroda, Hirschrod",Official,Aureus,Traianus,Roma,103-111,"RIC 2.1 (2 ed.), 136Secondary treatmentPiercedWeight7.07BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1153, 1 Laser Fundmünzen, Die römischen und frühbyzantinischen Fundmünzen auf dem Gebiet der DDR. Schriften zur Ur- und Frühgeschichte 28 (Berlin 1980), 297 CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-09-3/1.1CollectionInstitut für Altertumswissenschaften JenaInventory Number6773 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12011













","



Detailed Result








































ID: 12011


Name
Value


ID12011LocationHirschroda, HirschrodaStatusOfficialDenominationAureusIssuerTraianusMintRomaDate103-111ReferencesRIC 2.1 (2 ed.), 136Secondary treatmentPiercedWeight7.07","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1153, 1 Laser Fundmünzen, Die römischen und frühbyzantinischen Fundmünzen auf dem Gebiet der DDR. Schriften zur Ur- und Frühgeschichte 28 (Berlin 1980), 297 CRFB 8,1 (Thüringen), Corpus der römischen Funde im europäischen Barbaricum. Bd. 8: Freistaat Thüringen. Teil 1: Südharzvorland, Saale-Elster-Region, Thüringer Wald (Wiesbaden 2017), XVII-09-3/1.1CollectionInstitut für Altertumswissenschaften JenaInventory Number6773"
12012,1780,3174,"Hirschroda, Hirschrod",Official,Denarius,Septimius Severus,Roma,210,"RIC 4.1, 233BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1153, 2 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12012













","



Detailed Result








































ID: 12012


Name
Value


ID12012LocationHirschroda, HirschrodaStatusOfficialDenominationDenariusIssuerSeptimius SeverusMintRomaDate210ReferencesRIC 4.1, 233","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1153, 2"
12013,1781,3175,"Kahla, Umgebung von Kahl",Official,Antoninianus,Aurelianus,Roma,"270-275Mint mark-/-//TBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1154, 1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12013













",,"



Detailed Result








































ID: 12013


Name
Value


ID12013LocationKahla, Umgebung von KahlaStatusOfficialDenominationAntoninianusIssuerAurelianusMintRomaDate270-275Mint mark-/-//T","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1154, 1"
12014,1781,3175,"Kahla, Umgebung von Kahl",Official,Tetradrachme,Maximianus Herculeus,Alexandria,"291-292Mint mark(Z on L)/-//-BibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1154, 2 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12014













",,"



Detailed Result








































ID: 12014


Name
Value


ID12014LocationKahla, Umgebung von KahlaStatusOfficialDenominationTetradrachmeIssuerMaximianus HerculeusMintAlexandriaDate291-292Mint mark(Z on L)/-//-","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1154, 2"
12015,1782,3176,"Lützeroda, Lützerod",Official,Antoninianus,Constantius I.,Lugdunum,294,"RIC 6, 628Mint mark-/-//IIBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1155, 1 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12015













","



Detailed Result








































ID: 12015


Name
Value


ID12015LocationLützeroda, LützerodaStatusOfficialDenominationAntoninianusIssuerConstantius I.MintLugdunumDate294ReferencesRIC 6, 628Mint mark-/-//II","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1155, 1"
12016,1782,3176,"Lützeroda, Lützerod",Official,Maiorina,Constantius II.,Alexandria,"351-355Mint markr/-//ALEBBibliographyFMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1155, 2 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=12016













",,"



Detailed Result








































ID: 12016


Name
Value


ID12016LocationLützeroda, LützerodaStatusOfficialDenominationMaiorinaIssuerConstantius II.MintAlexandriaDate351-355Mint markr/-//ALEB","FMRD X / XIII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung X Sachsen-Anhalt. Abteilung XIII Thüringen (Berlin 2003), XIII 1155, 2"
